amenity	cuisine	takeaway	name	brand
restaurant	french		L'Atelier	
restaurant	french		L'atelier Chik'	
restaurant	french		L'Atelier Corse	
restaurant	french		L'Atelier d'Auriat	
restaurant	french		L'Atelier d'Edmond	
restaurant	french		L'atelier de G	
restaurant	french		L'Atelier Déli	
restaurant	french		L'Atelier de Louis	
restaurant	french		L'Atelier des Augustins	
restaurant	french		L'atelier des chefs	
restaurant	french		L'atelier des Saveurs	
restaurant	french		L'Atelier des Sens	
restaurant	french		L'Atelier du 15ème	
restaurant	french		L'Atelier du Blanc Manger	
restaurant	french		L'atelier du Cosson	
restaurant	french		L'Atelier du Foie Gras	
restaurant	french		L'atelier du goût	
restaurant	french		L'atelier du Nord	
restaurant	french		L'Atelier du Parc	
restaurant	french		L'atelier du pont de Mars	
restaurant	french		L'atelier Durdu	
restaurant	french		L'Atelier Gourmand	
restaurant	french		L'Atelier Gourmand	
restaurant	french		L'Atelier Gourmand	
restaurant	french		L'Atelier Grange Blanche	
restaurant	french		L'Atelier Joseph	
restaurant	french		l'atelier	L'Atelier
restaurant	french		l'Atelier	L'Atelier
restaurant	french		L'atelier	L'Atelier
restaurant	french		L'atelier	L'Atelier
restaurant	french		L'atelier	L'Atelier
restaurant	french		L'Atelier	L'Atelier
restaurant	french		L'Atelier	L'Atelier
restaurant	french		L'Atelier	L'Atelier
restaurant	french		L'Atelier	L'Atelier
restaurant	french		L'Atelier	L'Atelier
restaurant	french		L'Atelier	L'Atelier
restaurant	french		L'Atelier	L'Atelier
restaurant	french		L'Atelier	L'Atelier
restaurant	french		L'Atelier	L'Atelier
restaurant	french		L'Atelier	L'Atelier
restaurant	french		L'Atelier	L'Atelier
restaurant	french		L'Atelier	L'Atelier
restaurant	french		L'Atelier	L'Atelier
restaurant	french		L'Atelier	L'Atelier
restaurant	french		L'Atelier	L'Atelier
restaurant	french		L'Atelier	L'Atelier
restaurant	french		L'Atelier	L'Atelier
restaurant	french		L'Atelier	L'Atelier
restaurant	french		L'Atelier	L'Atelier
restaurant	french		L'Atelier	L'Atelier
restaurant	french		L’atelier Montmartre	
restaurant	french		L'Atelier Nova	
restaurant	french		L ateliers brasserie	
restaurant	french		L'Atelier Versailles	
restaurant	french		L'Atelier Yssoirien	
restaurant	french		La Téranga	
restaurant	french		La Terrase	
restaurant	french		La terrasse	
restaurant	french		La terrasse	
restaurant	french		La Terrasse	
restaurant	french		La Terrasse	
restaurant	french		La Terrasse	
restaurant	french		La Terrasse	
restaurant	french		La Terrasse	
restaurant	french		La Terrasse	
restaurant	french		La Terrasse	
restaurant	french		La Terrasse	
restaurant	french		La Terrasse	
restaurant	french		La Terrasse	
restaurant	french		La Terrasse	
restaurant	french		La Terrasse	
restaurant	french		La Terrasse	
restaurant	french		La Terrasse	
restaurant	french		La Terrasse des Archives	
restaurant	french		La Terrasse de Sauvegrain	
restaurant	french		La Terrasse des Beaujolais	
restaurant	french		La Terrasse des Carmes	
restaurant	french		La Terrasse Du Château	
restaurant	french		La terrasse du Golf	
restaurant	french		La Terrasse Gourmande	
restaurant	french		La Terrasse Saint-Jacques	
restaurant	french		La Terrasse Saint-Pol	
restaurant	french		La Terrasse Seguin	
restaurant	french		La Terrine	
restaurant	french		La Tête de Lard	
restaurant	french		La Tête en l'Air	
restaurant	french		La Tête Noire	
restaurant	french		La Théols	
restaurant	french		La Thoudière	
restaurant	french		Latitude 43 By Les P’tits Potes	
restaurant	french		L'Atlantide	
restaurant	french		L'Atlantide	
restaurant	french		L'Atlantique	
restaurant	french		L'atlas	
restaurant	french		L'Atmosphère	
restaurant	french		L’Atoll Café Brasserie	
restaurant	french		La Tomate	
restaurant	french		La Toque Blanche	
restaurant	french		La toque d'or	
restaurant	french		La Toupie	
restaurant	french		La Tour d'Argent	
restaurant	french		La Tour d'Auvergne	
restaurant	french		La Tour Duguesclin	
restaurant	french		La Tourelle Gourmande	
restaurant	french		La Tour Maubourg	
restaurant	french		La Tour Mermoz	
restaurant	french		La Tour Sarrasine	
restaurant	french		l'Atout Cœur	
restaurant	french		La Trattoria	
restaurant	french		La Traverse	
restaurant	french		La Traversée	
restaurant	french		La Traversée de Paris	
restaurant	french		L'Atre	
restaurant	french		La Treille Muscate	
restaurant	french		La Treille Muscate	
restaurant	french		La Trinquette	
restaurant	french		L'Atrium	
restaurant	french		L'Atrium Restaurant	
restaurant	french		La Truffière	
restaurant	french		La Truie qui Doute	
restaurant	french		La Tude	
restaurant	french		La Tuilerie	
restaurant	french		La Tulipe	
restaurant	french		La Tulipe	
restaurant	french		La Turlutte	
restaurant	french		L'Atypik	
restaurant	french		L'atypique	
restaurant	french		L'Atypique	
restaurant	french		L'Atypique	
restaurant	french		L'auberge	
restaurant	french		L'Auberge	
restaurant	french		L'Aubergeade	
restaurant	french		L'Aubergeade	
restaurant	french		L'Auberge André	
restaurant	french		L'auberge à Papa	
restaurant	french		L'auberge Basque	
restaurant	french		L'Auberge Bretonne	
restaurant	french		L’Auberge Campagnarde	
restaurant	french		L'Auberge Canaille	
restaurant	french		L'Auberge d'Auzon	
restaurant	french		L'Auberge de Blandas	
restaurant	french		L'Auberge de Bonpas	
restaurant	french		L'Auberge de Dompierre	
restaurant	french		L'Auberge de la Briande	
restaurant	french		L'auberge de la Montagne	
restaurant	french		L'Auberge de Lanouaille	
restaurant	french		L'Auberge de la passerelle	
restaurant	french		L'Auberge de la Seine	
restaurant	french		L'Auberge de la Vallée	
restaurant	french		L'Auberge de la Vanne	
restaurant	french		L'Auberge de l'Hirondelle	
restaurant	french		L'Auberge de Marliou	
restaurant	french		L'Auberge de Mourjou	
restaurant	french		l'Auberge de Nailhac	
restaurant	french		L'auberge de Saint-Didier	
restaurant	french		L'Auberge des Sources	
restaurant	french		L'Auberge des Tables	
restaurant	french		L'Auberge de Vigny	
restaurant	french		L'auberge du cerf	
restaurant	french		L'auberge du Château	
restaurant	french		L'Auberge du Château	
restaurant	french		L'Auberge du Cygne	
restaurant	french		L'auberge du Gratoux	
restaurant	french		L'Auberge du Grelat	
restaurant	french		L'Auberge du Grison	
restaurant	french		L'auberge du Lavoir	
restaurant	french		L’auberge du Maquis	
restaurant	french		L'auberge du Moulin	
restaurant	french		L'Auberge du Pont	
restaurant	french		L'Auberge du Pont	
restaurant	french		L'Auberge du Soleil	
restaurant	french		L'Auberge du Tue-Vaques	
restaurant	french		L'auberge du vieux château	
restaurant	french		L'Auberge du Vieux Clocher	
restaurant	french		L'auberge du vieux Crozet	
restaurant	french		L’Auberge du Vieux Marly	
restaurant	french		L'Auberge du Village	
restaurant	french		L'auberge Felletinoise	
restaurant	french		L'Auberge Gourmande	
restaurant	french		L'auberge le Pastoureau	
restaurant	french		L’Auberge Lorraine	
restaurant	french		L'Auberge Provençale	
restaurant	french		L'Auberge Refleurie	
restaurant	french		L'Auberge Romaine	
restaurant	french		L'Auberge Saint-Séverin	
restaurant	french		L'auberge Saint-Thibault	
restaurant	french		l’Aubergine	
restaurant	french		L'Aurore	
restaurant	french		Lau Tant'hic	
restaurant	french		L'Authentic	
restaurant	french		L'Authentik	
restaurant	french		L'Authentique	
restaurant	french		L'Authentique	
restaurant	french		L'Authentique	
restaurant	french		Lautraix	
restaurant	french		L'Autrefois	
restaurant	french		La Vache Acrobate	
restaurant	french		La Vache et Le Cuisinier	
restaurant	french		La Vache Nantaise	
restaurant	french		La Vache Rouge	
restaurant	french		La Vagalame	
restaurant	french		La Vague	
restaurant	french		L'Avalanche	
restaurant	french		La Valé Normande	
restaurant	french		La Vanne Marel	
restaurant	french		L’Avant Scène	
restaurant	french		L'Avant-Seine	
restaurant	french		La Varine	
restaurant	french		La Vaudaire	
restaurant	french		L'Ave Maria	
restaurant	french		L'avenue	
restaurant	french		L'Avenue	
restaurant	french		La Véraison	
restaurant	french		La Véranda	
restaurant	french		La Véranda	
restaurant	french		La Verdoyante	
restaurant	french		La Verrière Paris	
restaurant	french		La vieille Auberge	
restaurant	french		La Vieille Auberge	
restaurant	french		La Vieille Auberge	
restaurant	french		La Vieille Auberge	
restaurant	french		La Vieille Braise	
restaurant	french		La Vieille Dame	
restaurant	french		La Vieille Ferme	
restaurant	french		La Vieille Fontaine	
restaurant	french		La Vieille Forge	
restaurant	french		La Vieille France	
restaurant	french		La Vieille Maison	
restaurant	french		La Vigne Haute	
restaurant	french		La Villa	
restaurant	french		La Villa	
restaurant	french		La Villa	
restaurant	french		La Villa Anaurot	
restaurant	french		La Villa Arbousier	
restaurant	french		La Villa Archange	
restaurant	french		La Villa Coublay	
restaurant	french		La Villa des Abbesses	
restaurant	french		La Villa Josette	
restaurant	french		L'A Vin Première	
restaurant	french		La Voile	
restaurant	french		La Voile	
restaurant	french		La Voile Blanche	
restaurant	french		La Voile Bleue	
restaurant	french		La voute	
restaurant	french		La Voute	
restaurant	french		La Walsheim	
restaurant	french		L'Azilium	
restaurant	french		L'Azteca	
restaurant	french		L'Azur	
restaurant	french		LB	
restaurant	french		Le 1	
restaurant	french		Le 129ème	
restaurant	french		Le 14 Juillet	
restaurant	french		Le 16	
restaurant	french		Le 16	
restaurant	french		Le 163	
restaurant	french		Le 16 arts	
restaurant	french		Le 18ème	
restaurant	french		Le 1900	
restaurant	french		Le 1900	
restaurant	french		Le 1950	
restaurant	french		Le 205	
restaurant	french		Le 21	
restaurant	french		Le 21e Commis	
restaurant	french		Le 240	
restaurant	french		Le 247	
restaurant	french		Le 27 Madame	
restaurant	french		Le 2 rue des Dames	
restaurant	french		Le 3	
restaurant	french		Le 3	
restaurant	french		Le 314	
restaurant	french		Le 32	
restaurant	french		Le 3600	
restaurant	french		Le 39.5	
restaurant	french		Le 40	
restaurant	french		Le 44	
restaurant	french		Le 52	
restaurant	french		Le 58	
restaurant	french		Le 58	
restaurant	french		Le 5 Beach	
restaurant	french		Le 6 bis	
restaurant	french		Le 79 Novaxis	
restaurant	french		Le 8.20	
restaurant	french		Le 85	
restaurant	french		Le 850	
restaurant	french		Le 89	
restaurant	french		Le 8e Art	
restaurant	french		Le 974	
restaurant	french		L'Eau à la Bouche	
restaurant	french		Le Bac a Sable	
restaurant	french		Le Baïa	
restaurant	french		Le Bains-Douches	
restaurant	french		Le Balagan	
restaurant	french		Le Ballon d'Alsace	
restaurant	french		Le Ballon des Ternes	
restaurant	french		Le Baltard	
restaurant	french		Le Balto	
restaurant	french		Le Bamboo	
restaurant	french		Le Bandière	
restaurant	french;lebanese		Ayla	
restaurant	french;lebanese		Café de la Bourse	
restaurant	french;lebanese		Le Par Azar	
restaurant	french;lebanese;mediterranean		Mont Goût	
restaurant	french		Le Barachois	
restaurant	french		Le Baraka	
restaurant	french		Le Bar à Vins	
restaurant	french		Le Bar-Bu	
restaurant	french		Le Bar de la Fontaine	
restaurant	french		Le bar fleuri	
restaurant	french		Le Baron Rouge	
restaurant	french		Le B'Art	
restaurant	french		Le Basilic	
restaurant	french		Le Bastidon	
restaurant	french		Le Bastille	
restaurant	french		Le bastringue	
restaurant	french		Le Bateau d'Émile	
restaurant	french		L'Ébauchoir	
restaurant	french		Le Bayonnais	
restaurant	french		Le BDL	
restaurant	french		Le Beaucé	
restaurant	french		Le Beaujolais	
restaurant	french		Le Beaulieu	
restaurant	french		Le Beaulieu	
restaurant	french		Le Beau Rivage	
restaurant	french		Le Beauséjour	
restaurant	french		Le Beauvoir	
restaurant	french		Le Beauvoir	
restaurant	french		Le Bec	
restaurant	french		Le Beccaria	
restaurant	french		Le Bel Air	
restaurant	french		Le Bellagio	
restaurant	french		Le Belle Croix	
restaurant	french		Le Bellevue	
restaurant	french		Le Bellevue	
restaurant	french		Le Bellevue	
restaurant	french		Le Bellevue	
restaurant	french		Le Bellevue	
restaurant	french		Le Bel'M	
restaurant	french		Le Belooga	
restaurant	french		Le Bélouga	
restaurant	french		Le Bélvèdere	
restaurant	french		Le Bel'Vue	
restaurant	french		le Bercail	
restaurant	french		Le Beret	
restaurant	french		Le Béroalde	
restaurant	french		Le Berry	
restaurant	french		Le Berthelot	
restaurant	french		Le Berthoud	
restaurant	french		Le Bertina Lounge de campagne	
restaurant	french		Le Beurre Noisette	
restaurant	french		Le Bienvenue	
restaurant	french		Le Big Ben	
restaurant	french		Le Bill'ig Café	
restaurant	french		Le Billot	
restaurant	french		Le Biquet's	
restaurant	french		Le Bistr'Eau d'Odon	
restaurant	french		Le Bistretatais	
restaurant	french		Le Bistro	
restaurant	french		Le Bistro 25	
restaurant	french		Le Bistro Autrement	
restaurant	french		Le Bistro Barrière	
restaurant	french		Le Bistro'chon	
restaurant	french		Le Bistro d'Ailhon	
restaurant	french		Le Bistro d'Antan	
restaurant	french		Le Bistro de Denis	
restaurant	french		Le Bistro de Gorde	
restaurant	french		Le Bistro de Léandre	
restaurant	french		Le Bistro d’Ernest	
restaurant	french		Le Bistro des Clem's	
restaurant	french		Le Bistro Des Copains	
restaurant	french		Le Bistro des Enfants Nantais	
restaurant	french		Le Bistro des Gourmets	
restaurant	french		Le Bistro des Vignes	
restaurant	french		Le Bistro du Golf	
restaurant	french		Le Bistro du Marché	
restaurant	french		Le Bistro du Port	
restaurant	french		Le Bistro du Rhône	
restaurant	french		Le Bistro Gourmand	
restaurant	french		Le Bistrok	
restaurant	french		Le Bistroludik	
restaurant	french		Le Bistronome	
restaurant	french		Le Bistronome	
restaurant	french		Le-Bis-Troquet	
restaurant	french		Le Bistro Régent	
restaurant	french		Le Bistro Régent	
restaurant	french		Le Bistro Saint-Ger	
restaurant	french		Le Bistrot	
restaurant	french		Le Bistrot	
restaurant	french		Le Bistrot	
restaurant	french		Le Bistrot	
restaurant	french		Le Bistrot	
restaurant	french		Le Bistrot	
restaurant	french		Le Bistrot	
restaurant	french		Le Bistrot	
restaurant	french		Le Bistrot 235	
restaurant	french		Le Bistrot André	
restaurant	french		Le Bistrot Avezol	
restaurant	french		Le bistrot by Tatahie	
restaurant	french		Le Bistrot d'André	
restaurant	french		Le Bistrot d'antan	
restaurant	french		Le bistrot d'Antoine	
restaurant	french		Le bistrot d'Arthur	
restaurant	french		Le Bistrot d'Auriac	
restaurant	french		Le Bistrot de Cédric	
restaurant	french		Le Bistrot de la Famille	
restaurant	french		Le Bistrot de la Halle	
restaurant	french		Le Bistrot de l'Alouette	
restaurant	french		Le Bistrot de la Perle	
restaurant	french		Le Bistrot de la Tour	
restaurant	french		Le Bistrot de l'Échanson	
restaurant	french		Le Bistrot de l'Europe	
restaurant	french		le bistrot de l'hotel de ville beziers	
restaurant	french		Le Bistrot de Louis	
restaurant	french		Le Bistrot de Madeleine	
restaurant	french		Le Bistrot de Mathilde	
restaurant	french		Le Bistrot de Megève	
restaurant	french		Le Bistrot de Montchat	
restaurant	french		Le Bistrot d'en Face	
restaurant	french		Le Bistrot d'en Face	
restaurant	french		Le bistrot des 3 amis	
restaurant	french		Le Bistrot des Apothicaires	
restaurant	french		Le Bistrot des Arts	
restaurant	french		Le Bistrot des Bonnes Femmes	
restaurant	french		Le Bistrot des Chefs	
restaurant	french		Le Bistrot des Clercs	
restaurant	french		Le Bistrot des Deux Ponts	
restaurant	french		Le Bistrot des fables	
restaurant	french		Le Bistrot des grands bassins	
restaurant	french		Le Bistrot des Halles	
restaurant	french		Le Bistrot des Halles	
restaurant	french		Le Bistrot des Halles	
restaurant	french		Le Bistrot Des Halles	
restaurant	french		Le Bistrot des Marronniers	
restaurant	french		Le Bistrot des Oies	
restaurant	french		Le Bistrot des Papas	
restaurant	french		Le Bistrot des Remparts	
restaurant	french		Le bistrot de Théo	
restaurant	french		Le Bistrot de Turenne	
restaurant	french		Le bistrot d'Hervé	
restaurant	french		Le Bistrot Dit Vin	
restaurant	french		Le Bistrot du 20	
restaurant	french		Le Bistrot du Chapeau	
restaurant	french		Le bistrot du coin	
restaurant	french		Le Bistrot du Coin	
restaurant	french		Le Bistrot du Coin	
restaurant	french		Le Bistrot du Coin Caché	
restaurant	french		Le Bistrot du Fort	
restaurant	french		Le Bistrot du Maquis	
restaurant	french		Le Bistrot du Marché	
restaurant	french		Le Bistrot du Midi	
restaurant	french		Le Bistrot du Musée	
restaurant	french		Le Bistrot du Parc	
restaurant	french		Le Bistrot du Port	
restaurant	french		Le Bistrot du Quai	
restaurant	french		Le Bistrot du Village	
restaurant	french		Le Bistrot d'Yves	
restaurant	french		Le Bistrot Gourmand	
restaurant	french		Le Bistrot Gourmand	
restaurant	french		Le Bistrot Gourmand	
restaurant	french		Le Bistrot gourmet	
restaurant	french		Le Bistrot lyonnais	
restaurant	french		Le Bistrot Neuf	
restaurant	french		Le Bistrot Parisien	
restaurant	french		Le Bistrot Parisien	
restaurant	french		Le Bistrot Saint-Ger	
restaurant	french		Le Bistrot Saint-Germain	
restaurant	french		Le Bistrot Saint-Julien	
restaurant	french		Le Bistrot Saint-Michel	
restaurant	french		Le Bistrot Saveurs	
restaurant	french		Le Bizetro	
restaurant	french		Le Blavet	
restaurant	french		Le Blé Cœur	
restaurant	french		Le Bleuet	
restaurant	french		Le Blindcat	
restaurant	french		Le Bobar	
restaurant	french		Le Bocage	
restaurant	french		Le Bocal	
restaurant	french		Le Boeuf Café	
restaurant	french		Le Boeuf Couronné	
restaurant	french		Le Boeuf d'Argent	
restaurant	french		Le Bœuf Gourmand	
restaurant	french		Le Boeuf Rouge	
restaurant	french		Le Bœuf sur la Place	
restaurant	french		Le Bœuf sur le Toit	
restaurant	french		Le Bois Joli	
restaurant	french		Le Boissy d'Anglais	
restaurant	french		Le Bol d'Air	
restaurant	french		Le Boma	
restaurant	french		Le Bon Accueil	
restaurant	french		Le bon bistrot	
restaurant	french		Le Bon Bock	
restaurant	french		Le Bon Cap	
restaurant	french		Le Bon Cap	
restaurant	french		Le Bon Coin	
restaurant	french		Le Bon Georges	
restaurant	french		Le Bonheur est dans le Sud	
restaurant	french		Le Bon'Homme	
restaurant	french		Le Bonnard	
restaurant	french		Le Bon Temps	
restaurant	french		Le B'Opéra	
restaurant	french		Le Bord’o	
restaurant	french		Le Bosquet	
restaurant	french		Le Bosquet	
restaurant	french		Le Botaniste	
restaurant	french		Le Botaniste	
restaurant	french		Le bouche à oreille	
restaurant	french		Le Bouche à oreille	
restaurant	french		Le Bouche à Oreille	
restaurant	french		Le Bouche à Oreille	
restaurant	french		Le Bouche à Oreille	
restaurant	french		Le Bouche à Oreille	
restaurant	french		Le Bouche à Oreilles	
restaurant	french		Le Bouche à Oreilles	
restaurant	french		Le bouchon	
restaurant	french		Le bouchon	
restaurant	french		Le Bouchon	
restaurant	french		Le Bouchon	
restaurant	french		Le Bouchon	
restaurant	french		Le Bouchon Bordelais	
restaurant	french		Le Bouchon Catalan	
restaurant	french		Le bouchon cévenol	
restaurant	french		Le Bouchon Comtois	
restaurant	french		Le bouchon des artistes	
restaurant	french		Le Bouchon du Marché	
restaurant	french		Le Bouchon du Palais	
restaurant	french		Le Bouchon Louhanais	
restaurant	french		Le Bouchon Tourangeau	
restaurant	french		Le Bouclard	
restaurant	french		Le Bouclier de Bacchus	
restaurant	french		Le Boudoir	
restaurant	french		Le Bougnat Bar	
restaurant	french		Le Bouillon	
restaurant	french		Le Bouillon Aixois	
restaurant	french		Le Bouillon Auxerrois	
restaurant	french		Le Bouillon Baroque	
restaurant	french		Le Bouillon Boivin	
restaurant	french		Le Bouillon des garçons	
restaurant	french		Le Bouillon du Palatium	
restaurant	french		Le Bouillon du Ralliement	
restaurant	french		Le Bouillon Galion	
restaurant	french		Le Boul'Mich	
restaurant	french		Le Bouquet du Nord	
restaurant	french		Le bouquet garni	
restaurant	french		Le Bouquet Garni	
restaurant	french		Le Bouquet Wagram	
restaurant	french		Le Bourbon	
restaurant	french		Le Bourgeon	
restaurant	french		Le Bourgogne	
restaurant	french		Le Bourgogne	
restaurant	french		Le Bourgogne	
restaurant	french		Le Bousti	
restaurant	french		Le Bout des Canards	
restaurant	french		Le Bout du Monde	
restaurant	french		Le bout du pont	
restaurant	french		Le Boute en Train	
restaurant	french		Le Bouton d'Or	
restaurant	french		Le bouxon	
restaurant	french		Le Brabant	
restaurant	french		Le Brasero	
restaurant	french		Le Brasier	
restaurant	french		Le Brazé	
restaurant	french		Le Break	
restaurant	french		Le Breizh'Nad	
restaurant	french		Le B Restaurant	
restaurant	french		Le Bridge	
restaurant	french		Le Brin de Zinc	
restaurant	french		Le Brocéliande	
restaurant	french		Le Broc Lille-Centre	
restaurant	french		Le Broc Vieux-Lille	
restaurant	french		Le Brouard	
restaurant	french		Le Buisson ardent	
restaurant	french		Le Bul'Vard	
restaurant	french		Le Burgonde	
restaurant	french		Le Buron de la Sistre	
restaurant	french		Le bus 74	
restaurant	french		Le Cabanon	
restaurant	french		Le Cabanon de la Butte	
restaurant	french		Le Cabaretier	
restaurant	french		Le Cadichon	
restaurant	french		Le Cadix	
restaurant	french		Le Cadoret	
restaurant	french		Le Cadran	
restaurant	french		Le Cadran	
restaurant	french		Le Cadran (chez Gilou)	
restaurant	french		Le Café	
restaurant	french		Le Café Comptoir	
restaurant	french		Le Café d'Auber	
restaurant	french		Le Café de Dampierre	
restaurant	french		Le Cafe de Foy	
restaurant	french		Le Café de Jules	
restaurant	french		Le Café de l'Industrie	
restaurant	french		Le café d'en bas	
restaurant	french		Le café d'en haut	
restaurant	french		Le Café de Paris	
restaurant	french		Le Café de Paris	
restaurant	french		Le Café de Paris	
restaurant	french		Le Café de Pauline	
restaurant	french		Le Café des Artistes	
restaurant	french		Le Café des Cuisiniers	
restaurant	french		Le Café des deux horloges	
restaurant	french		Le Café des Jacobins	
restaurant	french		Le Café des Seize Quartiers	
restaurant	french		Le Café du Coin	
restaurant	french		Le Café du Coin	
restaurant	french		Le Café du Musée	
restaurant	french		Le Café du Nain	
restaurant	french		Le Café du Palais	
restaurant	french		Le Café du Port	
restaurant	french		Le Café Gourmand	
restaurant	french		Le Café Neuf	
restaurant	french		Le Café Parisien	
restaurant	french		Le Café Pêcheur	
restaurant	french		Le Café Serpente	
restaurant	french		Le Café Zéphyr	
restaurant	french		Le Caffe Cuisine	
restaurant	french		Le Caillau	
restaurant	french		Le Calabash - Ecole de cuisine	
restaurant	french		Le Calvados	
restaurant	french		Le Cambronne	
restaurant	french		Le Camélia	
restaurant	french		Le Campauline	
restaurant	french		Le Campcardos	
restaurant	french		Le camping et gîte du canal	
restaurant	french		Le Canal	
restaurant	french		Le cancalais	
restaurant	french		Le Canclaux	
restaurant	french		Le Caneton	
restaurant	french		Le Canoé	
restaurant	french		Le Canon des Gobelins	
restaurant	french		Le Canton	
restaurant	french		Le Cantorbery	
restaurant	french		Le Cantou	
restaurant	french		Le canut et les gones	
restaurant	french		Le CAOULET	
restaurant	french		Le Cap	
restaurant	french		Le Cap	
restaurant	french		Le Capoun	
restaurant	french		Le Capucin	
restaurant	french		Le Capucin Gourmand	
restaurant	french		Le Cap Vert	
restaurant	french		Le Carafon	
restaurant	french		Le Caraqui	
restaurant	french		Le Cardinal	
restaurant	french		Le cardinal des mers	
restaurant	french		Le Cardinet	
restaurant	french		Le Carillon	
restaurant	french		Le Carma	
restaurant	french		Le Carpe Diem	
restaurant	french		Le Carpe Diem	
restaurant	french		Le Carpe Diem	
restaurant	french		Le Carré	
restaurant	french		Le Carreau	
restaurant	french		Le Carré des Officiers, Bar – Brasserie – Pizzas	
restaurant	french		Le Carrefour	
restaurant	french		Le Carré Gourmand	
restaurant	french		Le Carré Gourmand	
restaurant	french		Le Carré Royale	
restaurant	french		Le Carrick	
restaurant	french		Le Carrousel	
restaurant	french		Le Carrousel	
restaurant	french		Le Castel	
restaurant	french		Le Castel de Verlieu	
restaurant	french		Le Castelet	
restaurant	french		Le Castillan	
restaurant	french		Le Castres	
restaurant	french		Le Caveau	
restaurant	french		Le Caveau	
restaurant	french		Le Caveau	
restaurant	french		Le Caveau de l'Isle	
restaurant	french		Le Caveau du Grand Puits. Restaurant	
restaurant	french		Le Caveau du Palais	
restaurant	french		Le CBR	
restaurant	french		Le Cèdre	
restaurant	french		Le Céladon	
restaurant	french		Le Cellier	
restaurant	french		Le Cellier	
restaurant	french		Le Cellier d'Clem	
restaurant	french		Le Celtic	
restaurant	french		Le Cent 33	
restaurant	french		Le Centenaire	
restaurant	french		Le Central	
restaurant	french		Le Central	
restaurant	french		Le Central	
restaurant	french		Le Central	
restaurant	french		Le Central	
restaurant	french		Le Central	
restaurant	french		Le Centre	
restaurant	french		Le Cépage	
restaurant	french		Le Cep de Gevrey	
restaurant	french		Le Cerf	
restaurant	french		Le Cerf	
restaurant	french		Le Cerisier	
restaurant	french		Le Chabichou	
restaurant	french		Le Chablis	
restaurant	french		Le Chai	
restaurant	french		Le Chai	
restaurant	french		Le chalet	
restaurant	french		Le Chalet	
restaurant	french		Le Chalet	
restaurant	french		Le Chalet	
restaurant	french		Le Chalet	
restaurant	french		Le Châlet	
restaurant	french		Le Chalet Côtier	
restaurant	french		Le Chalet des Étangs	
restaurant	french		Le Chalet du Lac	
restaurant	french		Le chalet du Mont Roland	
restaurant	french		Le Chalet Gourmand	
restaurant	french		Le Chalet Saint-Michel	
restaurant	french		L'échalotte	
restaurant	french		Le Chambard	
restaurant	french		Le Chambod	
restaurant	french		Le Champ de Foire	
restaurant	french		Le Champ de Foire	
restaurant	french		Le Champenois	
restaurant	french		Le champoreau	
restaurant	french		Le Champs des Cygnes	
restaurant	french		Le Champs Radis	
restaurant	french		Le Champvans	
restaurant	french		L'Echanson	
restaurant	french		L'échanson	
restaurant	french		Le Chansonnier	
restaurant	french		Le Chant des Cimes	
restaurant	french		Le Chante Clair	
restaurant	french		Le Chantecler	
restaurant	french		Le Chantilly	
restaurant	french		Le Chanzy	
restaurant	french		Le Chapeau Rouge	
restaurant	french		L'échappée Belle	
restaurant	french		Le Chardon Bleu	
restaurant	french		Le Charentonneau	
restaurant	french		Le Charlemagne	
restaurant	french		Le Charlie's	
restaurant	french		Le Charmy	
restaurant	french		Le Chasseland	
restaurant	french		Le Chastel	
restaurant	french		Le Châtaigner	
restaurant	french		Le Chat blanc	
restaurant	french		Le Chat Botté	
restaurant	french		Le Château Bourgogne	
restaurant	french		Le Chateaubriand	
restaurant	french		Le Châteaubriant	
restaurant	french		Le Château d'Argens	
restaurant	french		Le Château des Vignerons	
restaurant	french		Le Chat Noir	
restaurant	french		Le Chat Perché	
restaurant	french		Le Chat qui Pêche	
restaurant	french		Le chat qui pense	
restaurant	french		Le Chat touilleur	
restaurant	french		Le Chaudron	
restaurant	french		Le Chaudron	
restaurant	french		L'Échaugette	
restaurant	french		L'Échauguette	
restaurant	french		Le Chaumois	
restaurant	french		Le Chef et sa Femme	
restaurant	french		Le Chefson	
restaurant	french		Le Chemin du Bonheur	
restaurant	french		Le Chêne au Loup	
restaurant	french		Le Chêne Rouge	
restaurant	french		Le Chêne Vert	
restaurant	french		Le Chêne Vert	
restaurant	french		Le Cherfa	
restaurant	french		Le Cheval Blanc	
restaurant	french		Le Cheval Blanc	
restaurant	french		Le Cheval Blanc	
restaurant	french		Le Cheval Blanc	
restaurant	french		Le Cheval Blanc	
restaurant	french		Le Cheval Noir	
restaurant	french		Le Cheval Rouge	
restaurant	french		Le Cheverny	
restaurant	french		Le Chien de la Lune	
restaurant	french		Le Chien fou	
restaurant	french		Le Chien Rouge	
restaurant	french		Le Chinon	
restaurant	french		Le Chinon	
restaurant	french		L'échiquier	
restaurant	french		Le Choupinet	
restaurant	french		Le Chrissandier	
restaurant	french		Le Cigalon	
restaurant	french		Le Cinquième Sens	
restaurant	french		Le Cintra	
restaurant	french		L'Ecir	
restaurant	french		Le Circus	
restaurant	french		L'Eclade	
restaurant	french		Le Clamart	
restaurant	french		Le Clap	
restaurant	french		Le Clapotis	
restaurant	french		L'Éclat de la Roche	
restaurant	french		L'Éclat de Sel	
restaurant	french		Le Clavelin	
