amenity	cuisine	takeaway	name	brand
restaurant	indian		Indian spices	
restaurant	indian		Indian Star	
restaurant	indian		Indian Star	
restaurant	indian		Indian Tandoori	
restaurant	indian		Indian Tandoori	
restaurant	indian;indonesian;thai		Masala Restaurant	
restaurant	indian;international;kebab		Hummus & company	
restaurant	indian;italian;mexican		Verona	
restaurant	indian;italian		Milan	
restaurant	indian;italian_pizza		Coriander	
restaurant	indian		Jag's Bar	
restaurant	indian		Jaipur	
restaurant	indian		Jaipur	
restaurant	indian		Jaipur Palace	
restaurant	indian		Jaipur Palace Indian Restaurant	
restaurant	indian		Jaipur Tandoori	
restaurant	indian		Jonny's dhaba	
restaurant	indian		Kafe Ragestán	
restaurant	indian		Kashmir	
restaurant	indian		Kashmir	
restaurant	indian;kebab;arab		El Taj Halal	
restaurant	indian;kebab		Sabor de la India	
restaurant	indian		Kebak	
restaurant	indian		Kesari	
restaurant	indian		Khaan's	
restaurant	indian		Khan Nawab	
restaurant	indian		Khans	
restaurant	indian		King Delhi	
restaurant	indian		King Delhi	
restaurant	indian		King Delhi Indian Cuisine	
restaurant	indian		King of Curries	
restaurant	indian		Korma Indian Restaurant	
restaurant	indian		Krishna	
restaurant	indian		Kumars	
restaurant	indian		Kundan	
restaurant	indian		Kurkuma	
restaurant	indian		La Bahía	
restaurant	indian		La Dolce Vita	
restaurant	indian		Lakshmi	
restaurant	indian		Lal Qila	
restaurant	indian		La Nueva	
restaurant	indian		Little Andaman	
restaurant	indian		Lotus, la Malagueña	
restaurant	indian		Love my India	
restaurant	indian		Madras	
restaurant	indian		Madras	
restaurant	indian		Madras cafe	
restaurant	indian		Maharaja	
restaurant	indian		Maharaja	
restaurant	indian		Maharaja	
restaurant	indian		Maharani Rrestaurante Hindu	
restaurant	indian		Mano Indian Cuisine Bar & Restaurant	
restaurant	indian		Masala	
restaurant	indian		Masala	
restaurant	indian		Masala Darbar	
restaurant	indian		Masala Korma	
restaurant	indian		Mashala	
restaurant	indian		Massala	
restaurant	indian		Masti	
restaurant	indian		Mayura	
restaurant	indian;mediterranean;asian		Katán Restaurant	
restaurant	indian; mexican;italian		Buena Vista	
restaurant	indian;mexican		La Cantina India	
restaurant	indian;mexican;pizza		Dhanavada Indian-Mexican & Pizza	
restaurant	indian;mexican;pizza;kebab	yes	Dream Corner	
restaurant	indian;mexican		Ruby	
restaurant	indian;mexican		Taco Tikka	
restaurant	indian;mexican		Tandoori Mex	
restaurant	indian		Mini India	
restaurant	indian		Moharaj	
restaurant	indian		Mother India	
restaurant	indian		Mother India	
restaurant	indian		Mr India	
restaurant	indian		Mr. India	
restaurant	indian		Mr. India	
restaurant	indian		Muglia	
restaurant	indian		Muglia 2	
restaurant	indian		Multani Palace	
restaurant	indian		Mum	
restaurant	indian		Mumbai Indian Restaurant	
restaurant	indian		Mumtaz	
restaurant	indian		Mumtaz Curry House	
restaurant	indian		Namaste	
restaurant	indian		Namaste	
restaurant	indian		Namaste	
restaurant	indian		Namaste	
restaurant	indian		Namasté	
restaurant	indian		Nàmaste	
restaurant	indian		Namaste Fusion	
restaurant	indian		Namaste India	
restaurant	indian		Namaste India	
restaurant	indian		Namaste India	
restaurant	indian		Namaste Madrid	
restaurant	indian		Namaste Nepal	
restaurant	indian		Nawaab Punjabi	
restaurant	indian		Nawab	
restaurant	indian;nepalese		Everest Tandoori	
restaurant	indian;nepalese		Gurkha's Tandoori	
restaurant	indian;nepalese		himalaya tandoori	
restaurant	indian;nepalese		Kathmandu	
restaurant	indian;nepalese		Kathmandu Cánovas	
restaurant	indian;nepalese		Namaste	
restaurant	indian;nepalese		Om Tandoori	
restaurant	indian;nepalese		Restaurante Gurkha Kitchen	
restaurant	indian;nepalese		Veggie Garden	
restaurant	indian		Nepali Kathmandu Tandoori House	
restaurant	indian;nepali		Madras Curry House	
restaurant	indian		Nepal Indian Restaurante	
restaurant	indian		New Bombay Choupati	
restaurant	indian		New Bombay Palace	
restaurant	indian		New Delhi Bar	
restaurant	indian		Nice Spice	
restaurant	indian	no	Nawab indian cuisine	
restaurant	indian		Old India	
restaurant	indian		Om India	
restaurant	indian		Out of India	
restaurant	indian		Pakistani restaurante	
restaurant	indian;pakistani		Sultan Golden Curry	
restaurant	indian		Pak Tandoori Flame	
restaurant	indian		Palace of India	
restaurant	indian		Palki	
restaurant	indian		Parwaz	
restaurant	indian;pizza		Ancla Kebab	
restaurant	indian;pizza;barbecue;grill		Gourmet	
restaurant	indian;pizza		Bar Restaurant Virona4 Pizzeria	
restaurant	indian;pizza		Food Court Indian Restaurant & Pizza	
restaurant	indian;pizza		Munchies	
restaurant	indian		Plaça Pedró	
restaurant	indian		Preet	
restaurant	indian		Preity Raj 2	
restaurant	indian		Punjabi Curry	
restaurant	indian		Punjab Indian	
restaurant	indian		Punjabi Palace	
restaurant	indian		Punjabi Palace	
restaurant	indian		Punjabi Palace Indio	
restaurant	indian		Punjabi Virsa	
restaurant	indian		Radhuni	
restaurant	indian		Ragnoli	
restaurant	indian		Raja Mahal	
restaurant	indian		Raji Industani	
restaurant	indian		Raj Puth	
restaurant	indian		Rangoli	
restaurant	indian		Rani Palace	
restaurant	indian		Rasoi	
restaurant	indian		Restaurante Agra Mahal 2	
restaurant	indian		Restaurante Curry Leaf	
restaurant	indian		Restaurante de la India	
restaurant	indian		Restaurante DkN	
restaurant	indian		Restaurante Hindú Annapurna	
restaurant	indian		Restaurante Indio Swagat	
restaurant	indian		Restaurante indio Taj Mahal	
restaurant	indian		Restaurante Namaste Colmenar	
restaurant	indian		Restaurante Namaste India	
restaurant	indian		Restaurante Nueva Delhi	
restaurant	indian		Restaurante Rehman	
restaurant	indian		Restaurant Taj Mahal	
restaurant	indian		Rose Garden	
restaurant	indian		Roti	
restaurant	indian		Royal India	
restaurant	indian		Royal Indian	
restaurant	indian		Royal King	
restaurant	indian		Royal Tandoori	
restaurant	indian		Royal Tandoori	
restaurant	indian		Royal Tandoori	
restaurant	indian		Royal Tandoori Restaurant	
restaurant	indian		Sabor a India	
restaurant	indian		Sabor Tandoorí	
restaurant	indian		Sagar	
restaurant	indian		Santa Ana Tandoori	
restaurant	indian		Shahi	
restaurant	indian		Shalimar	
restaurant	indian		Shapla	
restaurant	indian		Shapla	
restaurant	indian		Shazna	
restaurant	indian		Sher-e Punjab	
restaurant	indian		Sher E Punjab	
restaurant	indian		Sher E Punjbab	
restaurant	indian		Sher Khan	
restaurant	indian		Sitar1	
restaurant	indian		Sonali	
restaurant	indian		Spice of Life	
restaurant	indian		Spice point	
restaurant	indian		Spicy Indian Restaurant	
restaurant	indian;sri_lankan	yes	Dehli Darbar	
restaurant	indian		Sukoon	
restaurant	indian		Swagatam	
restaurant	indian		Swaghat	
restaurant	indian		Tah Mahal	
restaurant	indian		Taj	
restaurant	indian		Taj India	
restaurant	indian		taj mahal	
restaurant	indian		Taj Mahal	
restaurant	indian		Taj Mahal	
restaurant	indian		Taj Mahal	
restaurant	indian		Taj Mahal	
restaurant	indian		Taj Mahal	
restaurant	indian		Taj Mahal	
restaurant	indian		Taj Mahal	
restaurant	indian		Taj Mahal	
restaurant	indian		Taj Mahal	
restaurant	indian		Taj Mahal	
restaurant	indian		Taj Mahal	
restaurant	indian		Taj Mahal	
restaurant	indian		Taj Mahal Bar - Soylent Green	
restaurant	indian		Taj Mahal Blue	
restaurant	indian		Taj Mahal Restaurante	
restaurant	indian		Taj Majal	
restaurant	indian		Taj Majal	
restaurant	indian		Taj Palace	
restaurant	indian		Tandoori	
restaurant	indian		Tandoori	
restaurant	indian		Tandoori	
restaurant	indian		Tandoori	
restaurant	indian		Tandoori Foc	
restaurant	indian		Tandoori house	
restaurant	indian		Tandoori Mahal	
restaurant	indian		Tandoori Mahal	
restaurant	indian		Tandoori Masala	
restaurant	indian		Tandoori Mashala	
restaurant	indian		Tandoori Night	
restaurant	indian		Tandoori Nights	
restaurant	indian		Tandoori Station	
restaurant	indian;tapas		Beach Side	
restaurant	indian		Taste of India	
restaurant	indian;tex-mex	yes	Chilli	
restaurant	indian;thai		IndThai	
restaurant	indian;thai	yes	Indiana John's	
restaurant	indian		Thali	
restaurant	indian		Thali	
restaurant	indian		The Courtyard Tandoori Bar and Bistro	
restaurant	indian		The Curyy Corner	
restaurant	indian		The Kathmandu II	
restaurant	indian		The red fort II	
restaurant	indian		The Spice Lounge	
restaurant	indian		Tikka	
restaurant	indian		Tulsi	
restaurant	indian		Udaipur Indian Cuisine	
restaurant	indian		Utsav	
restaurant	indian		Veggie Garden	
restaurant	indian		Veg World India	
restaurant	indian		Verona	
restaurant	indian		Welcome	
restaurant	indian		Welcome India	
restaurant	indian		Yadgar sweets	
restaurant	indian	yes	Amigos	
restaurant	indian	yes	Amrit	
restaurant	indian	yes	Bollywood	
restaurant	indian	yes	Buddha House	
restaurant	indian	yes	Curry House	
restaurant	indian	yes	Curry House	
restaurant	indian	yes	Dawat	
restaurant	indian	yes	Ganesha	
restaurant	indian	yes	Indian Ocean	
restaurant	indian	yes	Jaipur Purple	
restaurant	indian	yes	Krsna Cuisine	
restaurant	indian	yes	Masala Indie	
restaurant	indian	yes	Preity Raj	
restaurant	indian	yes	Taj Bangla	
restaurant	indian	yes	Taj Mahal	
restaurant	indian	yes	Tulsi	
restaurant	indian		Zaiqa Grill	
restaurant	indonesian		Betawi	
restaurant	indonesian		Sabor Nusantara	
restaurant	indonesian;spanish;crepe;sandwich;breakfast;international		Rita's Cantina	
restaurant	indonesian;thai		Noodles Pacifico	
restaurant	internacional		Aruma	
restaurant	international		17480 La Central	
restaurant	international		28	
restaurant	international		80 grados	
restaurant	international		Agapo indie&food	
restaurant	international		Amanecer	
restaurant	international		Andere	
restaurant	international		Angela	
restaurant	international		Arde	
restaurant	international		Arena	
restaurant	international		Arepa Lovers Gluten-free & Homemade Latin food	
restaurant	international;asian		desKarat	
restaurant	international		Atalaya Golf & Country Club	
restaurant	international		Axol	
restaurant	international		Bagos	
restaurant	international		Bar 32	
restaurant	international		Bar María	
restaurant	international		Bar Patricia	
restaurant	international		Bar - Restaurante Chane	
restaurant	international		Bayside	
restaurant	international		Bella Vista Restaurant	
restaurant	international		Bilbao Berria	
restaurant	international		Black and White	
restaurant	international		Bolívar	
restaurant	international		Brasseria Mayo's	
restaurant	international;breakfast;coffee_shop;spanish;american;local		Eatmytrip Brunch & Bakery	
restaurant	international		Brujas	
restaurant	international		Bucca Madrid	
restaurant	international		Buenas y Santas	
restaurant	international		Buffet Aquarium	
restaurant	international		Byoko	
restaurant	international		Cachitos	
restaurant	international		Cafe la Cometa	
restaurant	international;cake;coffee_shop;spanish;diner;fish;oriental;breakfast;tea;seafood;mediterranean;deli		Mic Moc	
restaurant	international		Ca'n Boqueta	
restaurant	international		Cantamanyanes	
restaurant	international		Can Turky's	
restaurant	international		Carlos	
restaurant	international		Carnivore	
restaurant	international		Casablanca	
restaurant	international		Casa Mika el Molinet	
restaurant	international		Casa Solla	
restaurant	international		Céleri	
restaurant	international		ChaCha	
restaurant	international		ChaCha	
restaurant	international;chinese;japanese		Oki Wok	
restaurant	international;chinese;regional;thai;turkish		Machete's	
restaurant	international		Clarita	
restaurant	international		Clarks Irish Pub	
restaurant	international		Club San Juan	
restaurant	international		Collados Beach	
restaurant	international		Coll de Rates	
restaurant	international		Colom	
restaurant	international;colombian		La fonda chaval	
restaurant	international		Como Como Slow Food	
restaurant	international		Conciertos Bar and Restaurant	
restaurant	international		Cornucopia	
restaurant	international		Costa	
restaurant	international		DiverXO	
restaurant	international		d'lounge	
restaurant	international		Dstage	
restaurant	international;dutch		Bambouzza	
restaurant	international		Eirado da Leña	
restaurant	international		El Bucanero	
restaurant	international		El Kist	
restaurant	international		El Mirlo Mexicano	
restaurant	international		El Pale Restaurante	
restaurant	international		El Perro Negro	
restaurant	international		El Quinto Sabor	
restaurant	international		El Rincón de Pacífico	
restaurant	international		El Sainete	
restaurant	international		Es Molí	
restaurant	international		Fairways	
restaurant	international		FBI	
restaurant	international		federal	
restaurant	international		Florian's	
restaurant	international		Floridita	
restaurant	international		Flow Food	
restaurant	international		Foc	
restaurant	international		Fortuna	
restaurant	international		Frankies	
restaurant	international		Giosam Foodart	
restaurant	international		Girasol	
restaurant	international		Golden Beach Bar Restaurant	
restaurant	international;italian_pizza;kebab;local;sandwich;spanish;tapas		Lo Refugi Gastrobar	
restaurant	international;italian;pizza		Restaurant Es Vinyet Pizzeria	
restaurant	international;italian;sushi		Yucas Mare	
restaurant	international;japanese;chinese		Asador Free Wok Alzira	
restaurant	international;japanese;regional;steak_house		Txispa	
restaurant	international		Joey's Sa	
restaurant	international		La Canasta	
restaurant	international		La Carbonera	
restaurant	international		La Cocina de San Román	
restaurant	international		La Ereta	
restaurant	international		La Finca Lliber	
restaurant	international		Lagarto	
restaurant	international		La Huerta del Tío Marcelino	
restaurant	international		La Martínez	
restaurant	international		La oveja negra	
restaurant	international		LA PAU Döner Bebab	
restaurant	international		La Posada del Torcal	
restaurant	international		La Regatta	
restaurant	international		La Sardina Loca	
restaurant	international		La Soldrería	
restaurant	international		La Tasca Flamenca	
restaurant	international		La Tasta Olletes	
restaurant	international		LA YANE LOCAL SOCIAL	
restaurant	international		Le Patrón	
restaurant	international		Lila	
restaurant	international		Lloc de Menorca	
restaurant	international		L'Oasi a Consell	
restaurant	international;local;mediterranean;regional		Labamba	
restaurant	international;local		Ojalá	
restaurant	international;local;regional		Punkytxen	
restaurant	international		Los Chuchis	
restaurant	international		Los Vikingos	
restaurant	international		Lounge Restaurant	
restaurant	international		Loving Hut	Loving Hut
restaurant	international		LPA The Culinary Bar	
restaurant	international		Macao	
restaurant	international		Mamma Muu	
restaurant	international		Maraú Beach Club	
restaurant	international		Marcs	
restaurant	international		Maricastaña	
restaurant	international		Maruja Limon	
restaurant	international		Mavericks	
restaurant	international;mediterranean;market	yes	Restaurant Suis	
restaurant	international;mediterranean;pasta;pizza;russian		Orquidea	
restaurant	international;mediterranean;spanish		Amazonia Fine Food	
restaurant	international;mediterranean;spanish		El Pilon	
restaurant	international;mediterranean;spanish		München	
restaurant	international;mediterranean;tapas	yes	Restaurante La Flama	
restaurant	international;mediterranean		WOW Beach by Las Colinas	
restaurant	international		Melitón Bocadillerías	
restaurant	international;mexican;spanish		Marenga Tapas	
restaurant	international		Miel y Nata Mountain	
restaurant	international		Moments	
restaurant	international		MONTROIG	
restaurant	international		Morrocoy	
restaurant	international		Mulse	
restaurant	international		Néboa	
restaurant	international		Noah's	
restaurant	international	no	El Tiburón	
restaurant	international	no	Finca Buen Gusto	
restaurant	international		Nomade by Melbourne	
restaurant	international		Noname Food & Drinks	
restaurant	international	no	Restaurante Ottica	
restaurant	international		Off The Square	
restaurant	international		Pablos International Bar and Restaurant	
restaurant	international		Pan Frito	
restaurant	international;pizza;burger;spanish		Träumeria	
restaurant	international;pizza		Origini	
restaurant	international;pizza;regional;italian	yes	Massagué 62 - La Piazza	
restaurant	international;pizza;seafood;coffee_shop	no	M House café & bistró	
restaurant	international		Polka San Sebastián	
restaurant	international		Polo's Bar	
restaurant	international		Por qué no?	
restaurant	international		Por Qué No?	
restaurant	international		Posada Cristo de la Luz	
restaurant	international		Pronto	
restaurant	international		Quinqué	
restaurant	international;regional		El Yantar	
restaurant	international;regional		Entre Vientos	
restaurant	international;regional;family;mediterranean	no	Restaurant Racó del Campanar	
restaurant	international;regional;japanese		East26	
restaurant	international;regional		La Vall del Montseny	
restaurant	international;regional	no	Restaurante Don Cabanne	
restaurant	international;regional		Oscar	
restaurant	international;regional		Restaurante Trafalgar	
restaurant	international;regional;sandwich;pizza;coffee_shop;spanish;pasta;fish_and_chips;salad;dessert	yes	Galea	MG Mesón Galea
restaurant	international;regional;spanish		Chez Pepito Monasterio de Silos	
restaurant	international;regional		The Farmer's Market	
restaurant	international		Restaurant Can Rafel	
restaurant	international		Restaurante A Favela	
restaurant	international		Restaurante Batuar	
restaurant	international		Restaurante Bellavista Montepego	
restaurant	international		Restaurante El Montañés	
restaurant	international		Restaurante El Paraíso	
restaurant	international		Restaurant Riu Rau	
restaurant	international		Restaurant Taller De Cuina	
restaurant	international		Restaurant y Lounge Bar Port Blau	
restaurant	international		Rigodón	
restaurant	international		Romántico	
restaurant	international		Rustic & Co	
restaurant	international		Sailor	
restaurant	international		Samsha	
restaurant	international		Santamasa	
restaurant	international		Saona	
restaurant	international		Sa Plaça 23	
restaurant	international;seafood;regional	yes	Restaurant Cooper	
restaurant	international		Secrets by Farga	
restaurant	international		Sigland	
restaurant	international		Sol i Lluna	
restaurant	international;spanish;cake;italian_pizza;barbecue		Carnaval	
restaurant	international;spanish		Cambara	
restaurant	international;spanish		Cierzo	
restaurant	international;spanish		Gilda	
restaurant	international;spanish		Monty's Montecarmelo	
restaurant	international;spanish		Restaurante Mercado de Ibiza Montecarmelo	
restaurant	international;spanish		Rita Sibarita	
restaurant	international		Spice Grill	
restaurant	international;steak_house		Restaurante Carbón - Panorama	
restaurant	international		Street Food	
restaurant	international		Subiendo al Sur	
restaurant	international		Sukalki	
restaurant	international		Swift	
restaurant	international;tapas;healthy;coffee_shop;sandwich		Buenaventura	
restaurant	international;tapas;tea		Manglar	
restaurant	international		The Box Social	
restaurant	international		The Grill House	
restaurant	international		The Restaurant at Burriana	
restaurant	international		The Tavern	
restaurant	international		Tiki	
restaurant	international		Tobiko	
restaurant	international		Trio	
restaurant	international		Venta La Gaspara	
restaurant	international,_vermut_&_tapas		Vermuts Rofes	
restaurant	international		Versátil	
restaurant	international		Victor **	
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		Vips	Vips
restaurant	international		VIPS	Vips
restaurant	international		VIPS	Vips
restaurant	international		Willy Food	
restaurant	international		Xiali	
restaurant	international	yes	Balkan Restaurant Zagreb	
restaurant	international	yes	Costa 21	
restaurant	international	yes	El Kiosco Del Pan	
restaurant	international	yes	La Tertulia	
restaurant	international	yes	Panela de Barro	
restaurant	international	yes	Restaurante Lacum	
restaurant	international	yes	Restaurante Pura Vida	
restaurant	international	yes	Rivington's	
restaurant	international	yes	Silabario	
restaurant	international	yes	Sotanillo	
restaurant	international	yes	Sushi Chef	
restaurant	international	yes	Vips Smart Kinépolis	Vips
restaurant	international	yes	Vips	Vips
restaurant	international		Zebra	
restaurant	iranian		Banibanoo	
restaurant	irish		Murphs Irish Bar and Restaurant	
restaurant	irish		Rosie Maguires	
restaurant	irsh		Flannigans	
restaurant	israeli;argentinian;middle_eastern		Fayer Madrid	
restaurant	italian		00 Bistrot	
restaurant	italian		26KG	
restaurant	italian		Abra Maestro	
restaurant	italian		A'Cantinella	
restaurant	italian		A cucina e Gino	
restaurant	italian		Adriano	
restaurant	italian		A´ Fenestella	
restaurant	italian		Aglio e Peperoncino	
restaurant	italian		Agli Picante	
restaurant	italian		Airiños de Lujar	
restaurant	italian		Al bar de Max	
restaurant	italian		Alba - Restaurante Trattoria	
restaurant	italian		al Boccalino	
restaurant	italian		Alby's Restaurante Italiano ( La Nogalera )	
restaurant	italian		Al Capone	
restaurant	italian		Al Castello	
restaurant	italian		Alein Restaurant	
restaurant	italian		Alhambra	
restaurant	italian		A'Libretto	
restaurant	italian		Alimentari e Diversi	
restaurant	italian		Allessandro's Italian Restaurant Pizzeria	
restaurant	italian		All'Italiana	
restaurant	italian		Âllo Pizza	
restaurant	italian		Almare	
restaurant	italian		Alma Trattoria	
restaurant	italian		Alma Verde Café & Restaurante	
restaurant	italian		Al Solito Posto	
restaurant	italian		Al Terrazzo	
restaurant	italian		A' Luna Ross S'Agaró Ristorante Pizzeria	
restaurant	italian		AmaMi	
restaurant	italian		Amore	
restaurant	italian		Amore e Fantasía	
restaurant	italian		Amorematico	
restaurant	italian		Amore Mio	
restaurant	italian		Amore per la Pizza	
restaurant	italian		Ana's	
restaurant	italian		Andrea	
restaurant	italian		Anema e Core	
restaurant	italian		Angolo di Trastevere	
restaurant	italian		Anima e Cuore Osteria	
restaurant	italian		Antica Italia	
restaurant	italian		Antica Roma	
restaurant	italian		Antica Roma	
restaurant	italian		Antica Roma	
restaurant	italian		Antichi Pori	
restaurant	italian		Antico Mulino	
restaurant	italian		Antonella	
restaurant	italian		A Pompeia	
restaurant	italian		Ardente	
restaurant	italian		Aretusa	
restaurant	italian		Arrabbiata	
restaurant	italian		Arte Pizza	
restaurant	italian		Artisti Trattoria	
restaurant	italian;asian;venezuelan;brazilian	yes	Condendê	
restaurant	italian		Augustea	
restaurant	italian		Ausonia	
restaurant	italian		Babarrun	
restaurant	italian		Barocchetto	
restaurant	italian		Bar Pizzeria Pulcinella	
restaurant	italian		Basilico & Pomodoro	
restaurant	italian		Beata pasta	
restaurant	italian		Beata Pasta Bilbao	
restaurant	italian		Beata Pasta - Gran Vía	
restaurant	italian		Bella Anna - BA	
restaurant	italian		Bella Ciao	
restaurant	italian		Bella Italia	Bella Italia
restaurant	italian		Bella Napoli	
restaurant	italian		Bella Napoli	
restaurant	italian		Bella Venezia	
restaurant	italian		Bellavista Mare	
restaurant	italian		Bellini Bistró & Focaccia	
restaurant	italian		Bel Mare	
restaurant	italian		Berna	
restaurant	italian		Biga, Pinsería y Gastrobar Italiano	
restaurant	italian		Biosphera	
restaurant	italian		Birreria La Bambina	
restaurant	italian		Bistro	
restaurant	italian		Bistro De Guiseppe	
restaurant	italian		Bitinia	
restaurant	italian		Blanc i Negre	
restaurant	italian		Boccaccio70	
restaurant	italian		Bocca di Bonifacio	
restaurant	italian		Bocca di Bonifacio	
restaurant	italian		Bon Sol	
restaurant	italian		Bosque	
restaurant	italian		BRAVO di Première	
restaurant	italian		Bresca	
restaurant	italian		Bresca	
restaurant	italian		Bresca	
restaurant	italian		Bresca	
restaurant	italian		Bresca	
restaurant	italian		Brescia	
restaurant	italian		Brutal	
restaurant	italian		Brutalia	
restaurant	italian;burger;mediterranean		Restaurante Bibiana´s	
restaurant	italian		Burro	
restaurant	italian		Burro Canaglia Bar&Resto Centro	
restaurant	italian		Café Marco	
restaurant	italian		Cafetería Pizzería La Pierotti	
restaurant	italian		Caffe Gourmet	
restaurant	italian		Calero's	
restaurant	italian		Cambalache	
restaurant	italian		Cambalache	Cambalache
restaurant	italian		Ca'n Cannoli	
restaurant	italian		Cani	
restaurant	italian		Can Pizza	
restaurant	italian		Canta Napoli	
restaurant	italian		Capone	
restaurant	italian		Capri	
restaurant	italian		Capriccio	
restaurant	italian		Capriccio's	
restaurant	italian		Capricciosa	
restaurant	italian		Capritx	
restaurant	italian		Carbone (de Vesuvio)	
restaurant	italian		Carpaccio	
restaurant	italian		Casa Bernardi	
restaurant	italian		Casa Carlina	
restaurant	italian		Casa Crimi	
restaurant	italian		Casa de la Pasta	
restaurant	italian		Casa Di Roma	
restaurant	italian		Casa Flora	
restaurant	italian		Casa Francesco	
restaurant	italian		Casa Italia Tavernes	
restaurant	italian		Casa Leotta	
restaurant	italian		Casa Marco	
restaurant	italian		Casa Mia Italia	
restaurant	italian		Casa Mia Italia	
restaurant	italian		Casa Michaela	
restaurant	italian		Casa Vicente	
restaurant	italian		Celeste	
restaurant	italian		Chacabuco	
restaurant	italian		Che	
restaurant	italian		Che Bolú Málaga	
restaurant	italian		Che ragazzi	
restaurant	italian		Chezz Gerdi	
restaurant	italian		Chiara	
restaurant	italian		Choose Restaurante Vegano	
restaurant	italian		Ciao	
restaurant	italian		Ciao Bella	
restaurant	italian		Ciao Ciao	
restaurant	italian		Ciao Pedregalejo	
restaurant	italian		Cienpizzitas	
restaurant	italian		Cinquecento	
restaurant	italian		Cipriani Marbella	
restaurant	italian		Coffee & Pizza	
restaurant	italian		Coliseo	
restaurant	italian		Colloseo	
restaurant	italian		Come Prima	
restaurant	italian		conect@.t	
restaurant	italian		Coolture	
restaurant	italian		Corallo	
restaurant	italian		Corleone Italian Restaurant	
restaurant	italian		Costa Blanca	
restaurant	italian;creative		La Temeraria	
restaurant	italian		Cristobal	
restaurant	italian		Crusko	
restaurant	italian		Curniciello Napolitano	
restaurant	italian		Da Bruno a Cabopino	
restaurant	italian		Da Bruno Pasta	
restaurant	italian		Da Carlo	
restaurant	italian		Da Checcho y Paola	
restaurant	italian		Da Claudia	
restaurant	italian		Da Fano	
restaurant	italian		Da Giovannello	
restaurant	italian		Da Giuseppina	
restaurant	italian		Dai Grifoni	
restaurant	italian		Dali	
restaurant	italian		Da Mario	
restaurant	italian		Da Nonna	
restaurant	italian		Da Nonna Peppa	
restaurant	italian		Da Paolo	
restaurant	italian		D'Arana	
restaurant	italian		Da Riccardo	
restaurant	italian		Davanti	
restaurant	italian		Da Vinci	
restaurant	italian		Da Vinci	
restaurant	italian		Da Vinci	
restaurant	italian		Da Vinci Los Boliches	
restaurant	italian		Davittorio	
restaurant	italian		Davvero	
restaurant	italian		del poble	
restaurant	italian		De Marcos	
restaurant	italian		D'Emma	
